image1,image2,image3,image4,image5,story
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3540551385.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3541358696.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3540551935.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3540546869.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3541360416.jpg,"everyone showed up to the auditorium to watch the graduation ceremony . a few people watched the graduation ceremony from their favorite team . after the ceremony , the speakers brought out a stage for the students to hear their diplomas . the stadium made the ceremony a success ! they even brought in an extra cash to celebrate ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/278796.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/278684.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/278978.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/280799.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/279040.jpg,"today is the day we are going to do our wedding , we like to have pictures of the day . the wedding is at a beautiful venue with a green lawn . this is the bride and groom on their wedding day . the bride is getting married and this is the bride and groom in their car having a fantastic time . this is the last time the couple is taking photos together . it is always a great day ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1397537448.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1396653033.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1396656009.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1397549318.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1396663319.jpg,this is grandma and grandpa who are on their first trip to their baby shower . here is a picture of grandma and grandpa happy to be there . this is grandma and her family all together . here is grandpa and grandma playing with the baby . here is grandma and grandpa with the baby .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4330197855.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4330196103.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4330914576.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4330923792.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4330166825.jpg,i went to an old museum and looked at old coin collection . the museum is packed with pictures of what look like old bedroom furniture . some of the old teeth look like new . i love old war medals . this is what they looked like when they were opened up in the first of these books . i got my review when it was over and i looked at this strange wooden frame .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242859406.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242093229.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242113809.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242911284.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242930938.jpg,we went to location location for the day . we saw a really cool looking ship . we checked out the vent for air conditioners . we then went back in to the warehouse . we ended up looking up at the building from the other side .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1458572.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1458602.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1458604.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1458598.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1458595.jpg,a group of friends are having a good day . [male] is already being asked to help cook . [male] starts with a set of kids . [male] is pretending to be a firework . [female] has a smile on her face .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1819233.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1819433.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1819528.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1819331.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1819334.jpg,today we held a wedding party . my best friend took a picture of me with the groom and my family . then we had a picture of me with our rings . we had a party with friends . we were all happy to finally be married .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5128839.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5128817.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5128826.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5129810.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5129603.jpg,everyone went out for a fun night out with friends and family . [male] set up a lot of drinks for the night . all of [male] 's friends came to the party and had drinks . [male] and his friends had drinks with each other . they all enjoyed each other 's company and enjoyed each other 's company . some people had to sit down and have some beer and relax .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/470655807.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/470655911.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/470638000.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/470639672.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/470640344.jpg,"here is my sister 's first day of school . my mom and friend setting up the topping for our friends . the bridesmaids are going on a lovely path and are showing their beautiful dress . our friend getting a picture with a happy couple . my sister is showing off her beautiful hair , which is beautiful after such a long day ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/16763474.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/16763542.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/16763387.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/16763418.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/16763441.jpg,[female] and [male] love to see their friends and family in person . [female] gets so many gifts and enjoys opening them . [female] and her boyfriend [male] give a speech to everyone . [female] imbibed some of her favorite drink [male] and [female] . [female] 's favorite memory is the cake with [male] 's baked goods . i think he really liked them .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12843468144.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12843042835.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12844395593.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12844723404.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12844706914.jpg,i was starving and i went to the restaurant for dinner . there were many drinks at the bar and i really enjoyed my meal . i love eating different kinds of ribbons . there was also a lovely dish that i had to try . i went for the fried cheese .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39617093.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39617094.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39617096.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39617091.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/39617097.jpg,"i was in charge of the wedding dress , and i 'm so happy ! here i am , the bride , to dance for the crowd ! we are truly beautiful . this was such a beautiful wedding . it looked like so much fun . the bride took one photo of us cutting the cake , but i was jealous ! here is the bride and groom after our fun day . the couple and their guests cutting the cake . they looked so beautiful . they then sat back and laid their hands on the table ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4318824247.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4328608203.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4328489427.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4319533966.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4328630747.jpg,my son 's first time to a halloween convention . first we decided to go to some of the very first buildings . the buildings were very colorful and pretty . one of the most interesting buildings was a broken down rabbit house . later we found that this was an antique acoustic guitar i bought that looked like it had been used a lot back in the day .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4389398247.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4390166096.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4390166124.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4390165984.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4390165968.jpg,"there was a meeting at the meeting to discuss the future of our economy . the speaker was well-iked and the crowd was excited . after the meeting , i took a picture with one of the presenters . then we took a group picture with the presenters . everyone had a great time listening to the speaker ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5818566702.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5818566916.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5817999775.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5818868892.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5818567574.jpg,there is a fast competition of running and diving against the other runners in the marathon . this is [male] winning the blueprints for the medals . the pack of competition winners entertain each other on the bounce ball . here is a shot of [male] diving for the gold medal . here is [male] winning the all important event .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1846345835.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1847081713.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1846883391.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1847716704.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/1846904719.jpg,"we 're so ready for halloween ! here 's my friend , [female] . she 's a year older than she looks . this friend of ours needs a little help . i think she needs a little help with her hair . [female] is a very good costume . she 's actually looking pretty good in her costume . the kids were excited for the party , though . here 's grandma , i think she 's at the party . there were lots of costumes for the kids , but we were all happy to see her ! a long time ago , the kids got together for a party !"
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242442030.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4241670007.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242442944.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242446742.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4242446906.jpg,"it was a bright day and we decided to take a picture of ourselves by the fireworks . there were lots of bright lights that night . [male] and [female] were also here , enjoying the weather . one of the best fireworks went off with my girlfriend and she was into it . we had a great night that evening ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2173637875.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2174426992.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2174429800.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2174431318.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2173645089.jpg,"[male] was ready for halloween this year . his friends were happy to see him dressed in his best costume and a friend of his that dressed in his bunny costume . while he was in his costume , his friend showed him a costume with a flag on it . [female] had a great time taking pictures and she loves them . after the party , the whole family had a great time hanging out with each other ."
